price,bathrooms,bedrooms,living_area,clusters,color
699990,3,4,2436.0,0,Light Pink
499000,2,2,1722.0,0,Light Pink
873777,3,4,2423.0,0,Light Pink
644995,3,2,1913.0,0,Light Pink
1266000,3,4,3215.0,0,Light Pink
898995,4,4,3294.0,0,Light Pink
429990,3,3,1714.0,0,Light Pink
1459000,6,7,4702.0,0,Light Pink
799888,5,4,2248.0,0,Light Pink
419990,3,3,1831.0,0,Light Pink
394900,3,4,1657.0,0,Light Pink
330000,2,2,1788.0,0,Light Pink
649000,4,4,1812.0,0,Light Pink
499900,2,3,1683.0,0,Light Pink
727368,3,3,1983.0,0,Light Pink
459000,2,2,1846.0,0,Light Pink
535982,2,3,1815.0,0,Light Pink
1399000,6,6,4898.0,0,Light Pink
556353,2,3,1652.0,0,Light Pink
470000,2,2,1427.0,0,Light Pink
659000,2,4,2114.0,0,Light Pink
2500000,6,5,5750.0,0,Light Pink
599900,2,2,1681.0,0,Light Pink
600000,1,3,1209.0,0,Light Pink
601073,3,3,2296.0,0,Light Pink
617000,4,3,1741.0,0,Light Pink
420000,2,3,1404.0,0,Light Pink
525000,2,3,1730.0,0,Light Pink
1200000,5,5,5270.0,0,Light Pink
359990,2,3,1322.0,0,Light Pink
499995,2,2,1657.0,0,Light Pink
285500,1,1,460.0,0,Light Pink
1125000,5,5,4662.0,0,Light Pink
525000,2,2,1745.0,0,Light Pink
410000,1,1,1422.0,0,Light Pink
655995,3,2,1992.0,0,Light Pink
695000,4,4,3484.0,0,Light Pink
645567,3,3,1983.0,0,Light Pink
569900,3,3,1850.0,0,Light Pink
450000,2,2,1214.0,0,Light Pink
552302,2,3,1724.0,0,Light Pink
638632,3,3,2498.0,0,Light Pink
895000,3,4,2675.0,0,Light Pink
1899900,4,5,5383.0,0,Light Pink
783995,3,2,2479.0,0,Light Pink
545000,2,2,1681.0,0,Light Pink
639000,4,3,1761.0,0,Light Pink
549900,3,3,1850.0,0,Light Pink
445000,2,2,1214.0,0,Light Pink
955550,3,3,2736.0,0,Light Pink
478000,2,2,1345.0,0,Light Pink
394900,3,4,1657.0,0,Light Pink
600900,3,3,2090.0,0,Light Pink
2190000,6,8,9100.0,0,Light Pink
797995,3,2,2339.0,0,Light Pink
525000,3,3,2029.0,0,Light Pink
465000,3,2,1453.0,0,Light Pink
455000,1,1,1422.0,0,Light Pink
614230,3,3,2347.0,0,Light Pink
614230,3,3,2347.0,0,Light Pink
906900,4,4,2696.0,0,Light Pink
995000,3,3,2356.0,0,Light Pink
574900,2,3,1810.0,0,Light Pink
7250000,7,4,8432.0,2,Purple
799900,3,5,3181.0,0,Light Pink
494900,3,5,2370.0,0,Light Pink
650000,3,3,3597.0,0,Light Pink
524900,2,3,2990.0,0,Light Pink
1100000,3,3,4076.0,0,Light Pink
530000,3,4,1881.0,0,Light Pink
458000,3,6,2404.0,0,Light Pink
625000,4,6,3842.0,0,Light Pink
355000,2,3,884.0,0,Light Pink
510000,3,4,1866.0,0,Light Pink
679900,3,4,3334.0,0,Light Pink
249000,1,4,1682.0,0,Light Pink
389900,2,4,2160.0,0,Light Pink
419000,3,4,2270.0,0,Light Pink
499900,2,5,2572.0,0,Light Pink
387900,2,4,1680.0,0,Light Pink
1250000,5,6,4582.0,0,Light Pink
950000,2,4,1641.0,0,Light Pink
450000,2,4,2137.0,0,Light Pink
449949,3,3,1420.0,0,Light Pink
599440,3,4,2612.0,0,Light Pink
315000,1,3,1006.0,0,Light Pink
408900,2,2,1447.0,0,Light Pink
499990,2,3,3495.0,0,Light Pink
499900,2,5,2072.0,0,Light Pink
309000,1,2,915.0,0,Light Pink
374900,2,4,2028.0,0,Light Pink
799000,5,7,3490.0,0,Light Pink
779000,3,4,3465.0,0,Light Pink
549990,3,5,2340.0,0,Light Pink
425000,3,4,2008.0,0,Light Pink
365000,3,4,2296.0,0,Light Pink
1989000,6,6,8489.0,0,Light Pink
999500,4,4,2332.0,0,Light Pink
600000,3,6,2850.0,0,Light Pink
444999,2,4,1945.0,0,Light Pink
444900,3,5,2552.0,0,Light Pink
619000,2,3,1835.0,0,Light Pink
780000,2,4,2110.0,0,Light Pink
445000,3,6,2471.0,0,Light Pink
525000,4,3,2182.0,0,Light Pink
725000,3,5,3150.0,0,Light Pink
500000,2,4,2100.0,0,Light Pink
439999,2,4,1767.0,0,Light Pink
519900,2,3,1632.0,0,Light Pink
1475000,5,5,4886.0,0,Light Pink
799998,2,3,1830.0,0,Light Pink
999000,4,5,3552.0,0,Light Pink
625000,2,4,1754.0,0,Light Pink
964000,3,6,2988.0,0,Light Pink
950000,3,6,4562.0,0,Light Pink
860000,6,6,4295.0,0,Light Pink
575000,2,4,1944.0,0,Light Pink
385000,3,3,1440.0,0,Light Pink
450000,3,5,2715.0,0,Light Pink
475000,3,3,2200.0,0,Light Pink
3990000,10,7,10732.0,2,Purple
639999,2,4,2636.0,0,Light Pink
560000,3,3,2198.0,0,Light Pink
580000,3,5,2012.0,0,Light Pink
999999,4,4,3044.0,0,Light Pink
307000,2,2,1184.0,0,Light Pink
569900,2,3,3034.0,0,Light Pink
358000,2,2,1320.0,0,Light Pink
1250000,4,6,5160.0,0,Light Pink
349900,1,2,812.0,0,Light Pink
474900,3,4,1684.0,0,Light Pink
750000,3,5,2381.0,0,Light Pink
949000,3,4,2390.0,0,Light Pink
550000,4,5,3102.0,0,Light Pink
450000,3,4,2412.0,0,Light Pink
850000,4,3,2700.0,0,Light Pink
695000,3,5,4629.0,0,Light Pink
290000,1,1,550.0,0,Light Pink
449990,2,3,2879.0,0,Light Pink
499000,3,4,2481.0,0,Light Pink
660000,3,4,3921.0,0,Light Pink
575000,2,3,1881.0,0,Light Pink
472500,3,4,2943.0,0,Light Pink
679000,3,6,2650.0,0,Light Pink
399990,2,3,1643.0,0,Light Pink
725000,3,5,3186.0,0,Light Pink
455900,3,3,1425.0,0,Light Pink
289900,2,2,896.0,0,Light Pink
320900,2,3,2060.0,0,Light Pink
365000,2,2,1250.0,0,Light Pink
579950,3,6,2870.0,0,Light Pink
589900,2,2,2500.0,0,Light Pink
375000,1,2,1176.0,0,Light Pink
650000,3,7,3824.0,0,Light Pink
400000,1,2,1107.0,0,Light Pink
3950000,8,5,10095.0,2,Purple
390000,2,4,1816.0,0,Light Pink
394900,2,3,1572.0,0,Light Pink
1200000,4,6,3900.0,0,Light Pink
369000,3,3,2139.0,0,Light Pink
775000,5,5,3680.0,0,Light Pink
599000,3,5,2966.0,0,Light Pink
439990,3,3,2286.0,0,Light Pink
549990,3,5,2340.0,0,Light Pink
639900,3,6,3080.0,0,Light Pink
1295000,4,4,3163.0,0,Light Pink
851000,3,5,2718.0,0,Light Pink
475000,2,3,2742.0,0,Light Pink
459000,3,4,3015.0,0,Light Pink
372000,2,2,2448.0,0,Light Pink
286000,2,2,930.0,0,Light Pink
285000,2,3,1104.0,0,Light Pink
515000,2,3,2816.0,0,Light Pink
836136,3,5,4266.0,0,Light Pink
1490000,4,5,4568.0,0,Light Pink
340000,2,2,1048.0,0,Light Pink
939000,3,5,3887.0,0,Light Pink
289900,1,2,924.0,0,Light Pink
675000,3,3,4314.0,0,Light Pink
369000,3,3,2139.0,0,Light Pink
884900,3,5,4600.0,0,Light Pink
499900,2,3,3137.0,0,Light Pink
535000,3,2,2500.0,0,Light Pink
500000,4,6,2660.0,0,Light Pink
415000,1,1,620.0,0,Light Pink
975000,3,5,3815.0,0,Light Pink
510000,3,4,2636.0,0,Light Pink
699900,3,4,2634.0,0,Light Pink
949500,4,5,4433.0,0,Light Pink
529900,3,4,2107.0,0,Light Pink
729000,4,4,2100.0,0,Light Pink
689888,3,5,3912.0,0,Light Pink
450000,3,2,1622.0,0,Light Pink
1850000,5,5,4983.0,0,Light Pink
635000,4,4,3390.0,0,Light Pink
479000,1,4,2308.0,0,Light Pink
415000,3,4,1678.0,0,Light Pink
478000,4,5,2480.0,0,Light Pink
716900,3,6,3408.0,0,Light Pink
519900,3,6,3368.0,0,Light Pink
784000,4,7,3969.0,0,Light Pink
295000,1,2,925.0,0,Light Pink
310000,1,2,784.0,0,Light Pink
424999,2,2,1329.0,0,Light Pink
525000,4,6,2689.0,0,Light Pink
460000,3,3,1774.0,0,Light Pink
595000,3,4,2060.0,0,Light Pink
349900,2,2,1400.0,0,Light Pink
1400000,6,6,5439.0,0,Light Pink
629500,2,3,2930.0,0,Light Pink
1590000,5,4,4468.0,0,Light Pink
525000,2,3,2720.0,0,Light Pink
409000,2,4,1749.0,0,Light Pink
630000,3,3,3288.0,0,Light Pink
630000,3,4,3300.0,0,Light Pink
654900,3,6,3756.0,0,Light Pink
820000,4,5,4862.0,0,Light Pink
535000,2,3,2851.0,0,Light Pink
559900,3,3,2382.0,0,Light Pink
470000,2,2,2488.0,0,Light Pink
361000,2,2,1320.0,0,Light Pink
735000,4,3,3067.0,0,Light Pink
548000,2,5,2548.0,0,Light Pink
1580000,5,6,7219.0,0,Light Pink
459900,2,4,2144.0,0,Light Pink
1250000,4,4,4447.0,0,Light Pink
1900000,5,6,5284.0,0,Light Pink
629500,2,3,3518.0,0,Light Pink
270000,1,2,950.0,0,Light Pink
484990,3,3,3107.0,0,Light Pink
510000,2,3,3049.0,0,Light Pink
510000,3,5,2392.0,0,Light Pink
725000,3,5,2415.0,0,Light Pink
2200000,5,7,6141.0,0,Light Pink
410000,2,4,2050.0,0,Light Pink
399900,1,1,950.0,0,Light Pink
635000,2,4,2466.0,0,Light Pink
655000,3,4,2380.0,0,Light Pink
460000,3,4,2430.0,0,Light Pink
479900,2,3,2847.0,0,Light Pink
299999,2,3,1094.0,0,Light Pink
529900,4,4,2793.0,0,Light Pink
379990,3,3,2248.0,0,Light Pink
750000,3,5,2700.0,0,Light Pink
3250000,6,6,8159.0,2,Purple
1800000,5,6,5739.0,0,Light Pink
549900,2,2,3722.0,0,Light Pink
774900,3,4,2998.0,0,Light Pink
1400000,4,6,4759.0,0,Light Pink
559900,3,5,2948.0,0,Light Pink
775000,3,4,2024.0,0,Light Pink
444000,3,3,2208.0,0,Light Pink
560000,2,4,2268.0,0,Light Pink
472999,1,3,1450.0,0,Light Pink
574990,2,3,3207.0,0,Light Pink
449900,2,3,2456.0,0,Light Pink
599000,3,4,3576.0,0,Light Pink
610000,3,4,3245.0,0,Light Pink
645000,3,3,1813.0,0,Light Pink
1499900,3,4,3114.0,0,Light Pink
1499900,4,5,3145.0,0,Light Pink
1085000,4,5,4790.0,0,Light Pink
299999,1,2,885.0,0,Light Pink
539900,3,4,2936.0,0,Light Pink
699900,3,4,2504.0,0,Light Pink
749900,4,5,4251.0,0,Light Pink
539000,2,3,2880.0,0,Light Pink
434900,2,3,1871.0,0,Light Pink
549900,3,4,2826.0,0,Light Pink
1450000,4,5,3700.0,0,Light Pink
535000,3,4,2440.0,0,Light Pink
982999,3,4,3245.0,0,Light Pink
650000,4,6,3669.0,0,Light Pink
780000,1,3,1869.0,0,Light Pink
505000,3,3,1395.0,0,Light Pink
399900,3,3,2690.0,0,Light Pink
739900,3,5,3726.0,0,Light Pink
455990,3,3,2543.0,0,Light Pink
1850000,5,5,5218.0,0,Light Pink
2100000,5,5,4400.0,0,Light Pink
550000,2,3,3072.0,0,Light Pink
1095000,4,5,3441.0,0,Light Pink
749000,5,7,5391.0,0,Light Pink
645000,4,5,2808.0,0,Light Pink
478000,3,3,1906.0,0,Light Pink
452000,3,3,2606.0,0,Light Pink
469000,2,1,1418.0,0,Light Pink
549900,2,2,3200.0,0,Light Pink
368400,2,2,1080.0,0,Light Pink
520000,3,5,3324.0,0,Light Pink
699900,3,3,2504.0,0,Light Pink
515302,3,5,2807.0,0,Light Pink
719000,4,4,1940.0,0,Light Pink
410000,2,2,1320.0,0,Light Pink
949500,4,6,4028.0,0,Light Pink
495900,2,3,2675.0,0,Light Pink
599900,3,4,2736.0,0,Light Pink
560000,3,3,3210.0,0,Light Pink
420000,2,3,1377.0,0,Light Pink
385000,3,3,1916.0,0,Light Pink
289000,2,2,934.0,0,Light Pink
398210,4,4,1936.0,0,Light Pink
624794,3,3,3557.0,0,Light Pink
685000,3,4,4022.0,0,Light Pink
635000,2,3,3608.0,0,Light Pink
1095000,4,6,4140.0,0,Light Pink
385000,3,3,1916.0,0,Light Pink
385000,3,3,1916.0,0,Light Pink
385000,3,3,1916.0,0,Light Pink
670000,4,5,2378.0,0,Light Pink
299000,1,2,784.0,0,Light Pink
397900,3,3,2319.0,0,Light Pink
385000,3,3,1916.0,0,Light Pink
364900,1,3,1042.0,0,Light Pink
3400000,2,5,3478.0,2,Purple
385000,3,3,1916.0,0,Light Pink
600899,2,3,3241.0,0,Light Pink
385000,3,3,1916.0,0,Light Pink
405000,2,3,1472.0,0,Light Pink
385000,2,3,1368.0,0,Light Pink
687045,3,4,3941.0,0,Light Pink
643580,3,3,3663.0,0,Light Pink
512990,3,4,3335.0,0,Light Pink
419000,2,3,1377.0,0,Light Pink
537990,3,4,3760.0,0,Light Pink
405000,2,3,1387.0,0,Light Pink
615000,2,3,3662.0,0,Light Pink
510900,2,3,2777.0,0,Light Pink
654900,4,5,2967.0,0,Light Pink
524960,3,2,1660.0,0,Light Pink
585000,2,3,3560.0,0,Light Pink
514900,2,3,2813.0,0,Light Pink
580000,3,2,1431.0,0,Light Pink
444900,2,3,1367.0,0,Light Pink
569000,2,3,3080.0,0,Light Pink
570000,3,2,1431.0,0,Light Pink
570000,3,2,1431.0,0,Light Pink
449900,2,2,1792.0,0,Light Pink
580000,3,2,1342.0,0,Light Pink
580000,3,2,1342.0,0,Light Pink
570000,3,2,1342.0,0,Light Pink
429900,3,3,1381.0,0,Light Pink
659900,3,6,4000.0,0,Light Pink
628442,3,3,3949.0,0,Light Pink
665000,4,4,3427.0,0,Light Pink
2400000,5,5,8013.0,0,Light Pink
620000,3,4,4058.0,0,Light Pink
415000,3,4,1333.0,0,Light Pink
579900,3,4,2990.0,0,Light Pink
554900,3,3,3700.0,0,Light Pink
649900,3,3,3617.0,0,Light Pink
645000,4,5,2605.0,0,Light Pink
675000,3,7,3244.0,0,Light Pink
810000,3,4,3698.0,0,Light Pink
645600,3,3,4318.0,0,Light Pink
565000,3,5,2654.0,0,Light Pink
569500,4,7,4455.0,0,Light Pink
515230,2,3,2962.0,0,Light Pink
494890,3,3,2002.0,0,Light Pink
999900,5,7,5704.0,0,Light Pink
535179,3,4,2421.0,0,Light Pink
514990,3,4,2665.0,0,Light Pink
469900,3,4,2906.0,0,Light Pink
469900,2,3,1622.0,0,Light Pink
349000,2,3,1996.0,0,Light Pink
540000,3,4,1888.0,0,Light Pink
439900,3,4,1845.0,0,Light Pink
448900,3,3,1570.0,0,Light Pink
575000,2,2,3392.0,0,Light Pink
374900,2,3,1301.0,0,Light Pink
414000,3,4,2068.0,0,Light Pink
399000,3,3,1907.0,0,Light Pink
625000,4,5,4242.0,0,Light Pink
336000,2,2,1529.0,0,Light Pink
472292,2,3,3012.0,0,Light Pink
488529,2,4,2837.0,0,Light Pink
399990,3,3,1546.0,0,Light Pink
394990,3,3,1546.0,0,Light Pink
387990,3,4,1842.0,0,Light Pink
399990,3,3,1546.0,0,Light Pink
379990,3,4,1789.0,0,Light Pink
399900,1,3,1622.0,0,Light Pink
485000,2,4,2136.0,0,Light Pink
384900,2,3,1309.0,0,Light Pink
429900,3,3,1901.0,0,Light Pink
440000,2,4,1800.0,0,Light Pink
510000,4,7,4259.0,0,Light Pink
445000,3,3,2321.0,0,Light Pink
513900,3,4,3600.0,0,Light Pink
525000,4,5,3691.0,0,Light Pink
1695000,5,6,5882.0,0,Light Pink
795000,3,3,3899.0,0,Light Pink
466900,2,3,2587.0,0,Light Pink
465000,3,4,1911.0,0,Light Pink
411000,2,3,1114.0,0,Light Pink
449900,2,3,2252.0,0,Light Pink
538000,2,3,3639.0,0,Light Pink
1300000,5,7,6225.0,0,Light Pink
469900,4,4,2130.0,0,Light Pink
875000,3,4,4069.0,0,Light Pink
325000,2,2,1021.0,0,Light Pink
479999,2,3,2961.0,0,Light Pink
1245000,7,6,5744.0,0,Light Pink
370000,2,3,1167.0,0,Light Pink
310000,1,4,1492.0,0,Light Pink
495000,2,4,1909.0,0,Light Pink
565000,3,5,2188.0,0,Light Pink
385000,1,2,1091.0,0,Light Pink
669900,3,4,3013.0,0,Light Pink
629900,3,4,3353.0,0,Light Pink
390000,2,3,1792.0,0,Light Pink
369900,2,2,1408.0,0,Light Pink
1010000,4,5,4220.0,0,Light Pink
450000,2,5,2526.0,0,Light Pink
819092,5,8,4244.0,0,Light Pink
475000,3,4,2276.0,0,Light Pink
3975000,6,7,11126.0,2,Purple
899900,4,5,4337.0,0,Light Pink
445000,2,4,2052.0,0,Light Pink
499900,4,6,2688.0,0,Light Pink
459000,3,3,2777.0,0,Light Pink
465000,3,3,2077.0,0,Light Pink
375000,3,3,1756.0,0,Light Pink
650000,4,6,3431.0,0,Light Pink
739900,2,3,3216.0,0,Light Pink
469900,3,4,2416.0,0,Light Pink
659000,4,4,2747.0,0,Light Pink
517900,3,3,3002.0,0,Light Pink
519990,3,6,2418.0,0,Light Pink
739000,5,4,4104.0,0,Light Pink
659900,3,4,2744.0,0,Light Pink
480000,3,4,2175.0,0,Light Pink
434900,3,3,1869.0,0,Light Pink
415000,3,3,2574.0,0,Light Pink
435000,4,4,2458.0,0,Light Pink
799900,4,5,4187.0,0,Light Pink
779000,3,3,3746.0,0,Light Pink
335000,2,3,1236.0,0,Light Pink
645000,3,4,3405.0,0,Light Pink
480650,4,4,2527.0,0,Light Pink
399999,2,5,1994.0,0,Light Pink
399900,3,4,1749.0,0,Light Pink
710000,4,5,3523.0,0,Light Pink
539500,3,5,2696.0,0,Light Pink
550000,3,4,2997.0,0,Light Pink
624900,3,5,3300.0,0,Light Pink
389000,2,3,1290.0,0,Light Pink
649900,4,6,4207.0,0,Light Pink
521900,2,3,3393.0,0,Light Pink
620000,3,5,2460.0,0,Light Pink
516900,2,3,2860.0,0,Light Pink
628400,3,5,2704.0,0,Light Pink
629900,3,6,3909.0,0,Light Pink
750000,3,6,4378.0,0,Light Pink
384990,3,4,1789.0,0,Light Pink
385000,1,2,1730.0,0,Light Pink
1399000,5,8,6414.0,0,Light Pink
850000,5,8,5698.0,0,Light Pink
435000,2,3,2364.0,0,Light Pink
667900,4,5,3141.0,0,Light Pink
640000,4,4,3418.0,0,Light Pink
585000,3,4,3341.0,0,Light Pink
575000,3,4,2677.0,0,Light Pink
725000,3,4,2719.0,0,Light Pink
435000,4,3,2012.0,0,Light Pink
350000,3,3,1572.0,0,Light Pink
323000,3,3,1406.0,0,Light Pink
749000,4,7,3469.0,0,Light Pink
340000,3,3,1310.0,0,Light Pink
489900,3,3,1853.0,0,Light Pink
599700,4,4,2953.0,0,Light Pink
612220,4,7,3750.0,0,Light Pink
264900,1,1,1125.0,0,Light Pink
1950000,6,5,5682.0,0,Light Pink
629900,3,4,3353.0,0,Light Pink
530000,4,5,2399.0,0,Light Pink
590000,3,6,2864.0,0,Light Pink
629000,3,4,3583.0,0,Light Pink
424900,4,4,2155.0,0,Light Pink
849999,4,6,4486.0,0,Light Pink
519900,3,4,2924.0,0,Light Pink
1499000,6,7,7330.0,0,Light Pink
600000,4,4,2737.0,0,Light Pink
589900,2,3,3360.0,0,Light Pink
645000,3,3,4086.0,0,Light Pink
315000,2,2,1234.0,0,Light Pink
439900,3,4,2376.0,0,Light Pink
520000,3,3,2936.0,0,Light Pink
719900,3,3,2940.0,0,Light Pink
495815,3,4,2737.0,0,Light Pink
494500,3,4,2737.0,0,Light Pink
545000,3,5,3409.0,0,Light Pink
499209,3,4,2738.0,0,Light Pink
895000,4,5,5346.0,0,Light Pink
525950,3,4,3429.0,0,Light Pink
599990,3,4,3941.0,0,Light Pink
799999,4,7,3743.0,0,Light Pink
698900,3,5,4263.0,0,Light Pink
484000,2,2,1594.0,0,Light Pink
769990,3,2,4594.0,0,Light Pink
764990,4,5,4427.0,0,Light Pink
549900,2,3,3220.0,0,Light Pink
739990,4,4,5110.0,0,Light Pink
719900,4,6,3182.0,0,Light Pink
587900,3,4,3652.0,0,Light Pink
711522,4,4,4744.0,0,Light Pink
499900,3,4,2600.0,0,Light Pink
1569000,5,7,5566.0,0,Light Pink
561900,3,4,3406.0,0,Light Pink
499990,3,4,2421.0,0,Light Pink
545483,3,5,2665.0,0,Light Pink
478132,3,3,1831.0,0,Light Pink
699000,4,5,3076.0,0,Light Pink
585950,3,4,3429.0,0,Light Pink
629900,3,3,2512.0,0,Light Pink
286000,1,2,843.0,0,Light Pink
619000,2,3,3165.0,0,Light Pink
400000,2,5,1872.0,0,Light Pink
708000,3,4,3434.0,0,Light Pink
270000,1,2,875.0,0,Light Pink
220000,1,2,985.0,0,Light Pink
244500,1,2,975.0,0,Light Pink
725000,3,4,3983.0,0,Light Pink
527800,2,3,2828.0,0,Light Pink
559900,2,3,3284.0,0,Light Pink
654900,3,3,4254.0,0,Light Pink
631200,3,3,3426.0,0,Light Pink
369999,2,3,1272.0,0,Light Pink
718900,3,3,3658.0,0,Light Pink
599990,3,3,2011.0,0,Light Pink
499972,3,4,2737.0,0,Light Pink
585000,3,7,3215.0,0,Light Pink
629900,3,3,2868.0,0,Light Pink
439950,3,3,2473.0,0,Light Pink
659900,3,5,2968.0,0,Light Pink
369900,2,3,1272.0,0,Light Pink
434900,3,4,2404.0,0,Light Pink
427000,3,3,2365.0,0,Light Pink
473900,2,3,1540.0,0,Light Pink
529900,3,5,2188.0,0,Light Pink
431900,2,3,1191.0,0,Light Pink
641000,3,4,3405.0,0,Light Pink
540900,3,5,2446.0,0,Light Pink
835000,3,4,3593.0,0,Light Pink
526900,3,5,2188.0,0,Light Pink
539900,3,5,2446.0,0,Light Pink
493900,3,3,1755.0,0,Light Pink
498900,3,4,1974.0,0,Light Pink
518891,3,4,2980.0,0,Light Pink
483900,3,3,1755.0,0,Light Pink
549999,3,4,3265.0,0,Light Pink
630000,4,4,3901.0,0,Light Pink
669900,4,6,3125.0,0,Light Pink
474900,3,4,1931.0,0,Light Pink
774900,3,4,4578.0,0,Light Pink
630000,4,6,3826.0,0,Light Pink
600000,4,6,3100.0,0,Light Pink
561353,3,4,2730.0,0,Light Pink
450000,1,4,1788.0,0,Light Pink
420000,2,5,2157.0,0,Light Pink
735000,3,6,3516.0,0,Light Pink
465990,4,3,2302.0,0,Light Pink
435000,4,4,2458.0,0,Light Pink
425000,3,3,2574.0,0,Light Pink
525000,3,4,1556.0,0,Light Pink
334900,2,3,1050.0,0,Light Pink
295000,2,3,1050.0,0,Light Pink
655000,3,7,3764.0,0,Light Pink
420030,3,3,1887.0,0,Light Pink
549900,3,3,2943.0,0,Light Pink
485000,3,4,1776.0,0,Light Pink
485000,3,4,1776.0,0,Light Pink
449900,3,4,2258.0,0,Light Pink
455000,2,4,1757.0,0,Light Pink
394990,2,3,1399.0,0,Light Pink
397990,2,3,1399.0,0,Light Pink
409990,2,3,1399.0,0,Light Pink
570000,3,5,3016.0,0,Light Pink
469900,2,4,1500.0,0,Light Pink
627700,4,7,4233.0,0,Light Pink
625000,3,6,3431.0,0,Light Pink
454900,1,5,2200.0,0,Light Pink
525000,2,4,2598.0,0,Light Pink
575000,3,3,3197.0,0,Light Pink
830000,3,5,3376.0,0,Light Pink
455000,4,5,3138.0,0,Light Pink
439000,3,3,2581.0,0,Light Pink
1775000,5,6,5588.0,0,Light Pink
548700,4,4,2587.0,0,Light Pink
494900,3,3,2466.0,0,Light Pink
599990,3,4,2490.0,0,Light Pink
1499900,3,4,3115.0,0,Light Pink
960000,4,6,4125.0,0,Light Pink
675000,3,3,3340.0,0,Light Pink
1850000,3,2,2227.0,0,Light Pink
478000,2,2,1189.0,0,Light Pink
695000,2,4,2204.0,0,Light Pink
775000,4,4,2706.0,0,Light Pink
4350000,6,5,5391.0,2,Purple
488900,2,4,1798.0,0,Light Pink
685000,2,3,2000.0,0,Light Pink
899000,4,5,2608.0,0,Light Pink
800000,3,5,4645.0,0,Light Pink
1095000,3,5,2965.0,0,Light Pink
1899000,6,6,5753.0,0,Light Pink
1190000,4,5,4100.0,0,Light Pink
1390000,4,6,3690.0,0,Light Pink
434900,1,4,1959.0,0,Light Pink
1499000,5,6,5152.0,0,Light Pink
820000,3,5,3213.0,0,Light Pink
414900,2,4,1872.0,0,Light Pink
7200000,10,7,11211.0,2,Purple
925000,3,3,2557.0,0,Light Pink
869000,4,5,3245.0,0,Light Pink
950000,2,3,1584.0,0,Light Pink
755000,3,5,2570.0,0,Light Pink
1275000,3,5,3968.0,0,Light Pink
1750000,4,6,5495.0,0,Light Pink
425000,1,2,784.0,0,Light Pink
989900,4,5,2484.0,0,Light Pink
999000,3,6,2917.0,0,Light Pink
935000,3,3,2748.0,0,Light Pink
25000000,3,3,3010.0,1,Pink
749900,3,4,2284.0,0,Light Pink
830000,4,4,3507.0,0,Light Pink
999000,3,5,3480.0,0,Light Pink
1699000,5,6,5589.0,0,Light Pink
529900,1,3,1320.0,0,Light Pink
799900,3,3,2264.0,0,Light Pink
3300000,6,7,7865.0,2,Purple
1095000,4,6,4045.0,0,Light Pink
769000,4,4,3480.0,0,Light Pink
1849978,6,6,5900.0,0,Light Pink
449900,3,3,1914.0,0,Light Pink
1529400,4,4,5457.0,0,Light Pink
965000,4,6,3900.0,0,Light Pink
620000,3,3,3300.0,0,Light Pink
995000,2,5,2492.0,0,Light Pink
1195000,3,4,2955.0,0,Light Pink
285000,1,2,875.0,0,Light Pink
1299000,4,5,4500.0,0,Light Pink
550000,1,2,1008.0,0,Light Pink
410000,2,3,1162.0,0,Light Pink
575000,3,4,2718.0,0,Light Pink
1170000,4,5,4524.0,0,Light Pink
850000,2,3,2363.0,0,Light Pink
789000,5,5,3545.0,0,Light Pink
799000,3,3,3736.0,0,Light Pink
925000,3,3,2557.0,0,Light Pink
1275000,3,5,3968.0,0,Light Pink
689000,2,4,1746.0,0,Light Pink
532000,3,6,2694.0,0,Light Pink
1825000,4,7,5992.0,0,Light Pink
1195900,4,6,4339.0,0,Light Pink
499900,3,3,1480.0,0,Light Pink
239000,1,1,603.0,0,Light Pink
699000,2,3,2380.0,0,Light Pink
995000,4,5,3964.0,0,Light Pink
575000,3,5,2302.0,0,Light Pink
579900,3,4,1550.0,0,Light Pink
7495000,10,9,9275.0,2,Purple
1199500,4,6,4685.0,0,Light Pink
3500000,4,4,6657.0,2,Purple
484888,2,3,1515.0,0,Light Pink
640000,3,4,2954.0,0,Light Pink
389999,3,2,1184.0,0,Light Pink
995000,2,5,2492.0,0,Light Pink
789000,5,5,3545.0,0,Light Pink
8195000,6,5,7860.0,2,Purple
449900,4,3,2114.0,0,Light Pink
1900000,5,4,4425.0,0,Light Pink
1350000,5,6,5250.0,0,Light Pink
769900,3,3,3681.0,0,Light Pink
849999,3,4,2782.0,0,Light Pink
1050000,5,7,5097.0,0,Light Pink
745000,3,6,3824.0,0,Light Pink
1675000,4,3,3705.0,0,Light Pink
3790000,7,7,10040.0,2,Purple
2295000,5,6,4797.0,0,Light Pink
895000,4,4,3400.0,0,Light Pink
1674000,4,5,6638.0,0,Light Pink
12999000,4,5,4743.0,2,Purple
1395000,5,5,4156.0,0,Light Pink
1795000,5,7,5268.0,0,Light Pink
874450,4,5,3305.0,0,Light Pink
759900,3,3,1717.0,0,Light Pink
1250000,4,5,3928.0,0,Light Pink
403500,2,3,1193.0,0,Light Pink
745000,3,5,3084.0,0,Light Pink
514900,3,6,2804.0,0,Light Pink
2499999,4,1,6167.0,0,Light Pink
1499999,6,8,5335.0,0,Light Pink
550000,4,4,2552.0,0,Light Pink
1859900,4,6,5696.0,0,Light Pink
569900,2,4,2066.0,0,Light Pink
1500000,5,6,5857.0,0,Light Pink
